number,available_bikes,available_bikes_stands,last_update
79,13,14,"2021-03-21 01:00:19"
3,20,0,"2021-03-21 01:00:19"
77,4,25,"2021-03-21 00:57:25"
83,22,18,"2021-03-21 00:57:03"
2,2,18,"2021-03-21 00:56:08"
73,22,8,"2021-03-21 00:55:29"
77,4,24,"2021-03-21 00:55:17"
48,2,38,"2021-03-21 00:54:41"
34,20,10,"2021-03-21 00:53:20"
95,30,10,"2021-03-21 00:53:14"
111,20,20,"2021-03-21 00:53:12"
108,15,25,"2021-03-21 00:52:51"
36,9,31,"2021-03-21 00:50:37"
59,5,15,"2021-03-21 00:50:36"
50,12,28,"2021-03-21 00:50:36"
88,25,5,"2021-03-21 00:50:34"
23,1,29,"2021-03-21 00:50:33"
37,1,29,"2021-03-21 00:50:32"
58,12,28,"2021-03-21 00:50:31"
76,19,19,"2021-03-21 00:50:30"
77,4,25,"2021-03-21 00:50:30"
18,10,20,"2021-03-21 00:50:30"
19,12,18,"2021-03-21 00:50:29"
26,13,7,"2021-03-21 00:50:29"
113,10,30,"2021-03-21 00:50:29"
48,2,38,"2021-03-21 00:50:29"
96,14,16,"2021-03-21 00:50:29"
101,15,15,"2021-03-21 00:50:29"
91,16,14,"2021-03-21 00:50:29"
99,1,29,"2021-03-21 00:50:29"
72,8,23,"2021-03-21 00:50:29"
66,7,33,"2021-03-21 00:50:29"
75,32,8,"2021-03-21 00:50:29"
62,3,37,"2021-03-21 00:50:29"
69,28,12,"2021-03-21 00:50:29"
63,7,28,"2021-03-21 00:50:29"
64,2,38,"2021-03-21 00:50:29"
9,5,19,"2021-03-21 00:50:29"
10,16,0,"2021-03-21 00:50:29"
3,20,0,"2021-03-21 00:50:28"
11,12,18,"2021-03-21 00:50:28"
7,0,29,"2021-03-21 00:50:28"
8,15,15,"2021-03-21 00:50:28"
107,11,29,"2021-03-21 00:50:28"
112,13,17,"2021-03-21 00:50:28"
105,8,28,"2021-03-21 00:50:28"
80,21,19,"2021-03-21 00:50:28"
87,11,27,"2021-03-21 00:50:28"
90,19,21,"2021-03-21 00:50:28"
41,11,9,"2021-03-21 00:50:28"
43,23,7,"2021-03-21 00:50:28"
27,0,20,"2021-03-21 00:50:28"
21,1,29,"2021-03-21 00:50:28"
24,7,12,"2021-03-21 00:50:28"
30,0,20,"2021-03-21 00:50:28"
67,13,27,"2021-03-21 00:50:28"
68,29,11,"2021-03-21 00:50:28"
71,14,26,"2021-03-21 00:50:28"
49,27,13,"2021-03-21 00:50:28"
52,0,32,"2021-03-21 00:50:28"
51,2,38,"2021-03-21 00:50:28"
97,27,13,"2021-03-21 00:50:28"
93,11,29,"2021-03-21 00:50:27"
94,2,38,"2021-03-21 00:50:27"
100,25,0,"2021-03-21 00:50:27"
92,22,18,"2021-03-21 00:50:27"
33,16,7,"2021-03-21 00:50:27"
40,4,17,"2021-03-21 00:50:27"
39,3,17,"2021-03-21 00:50:27"
115,27,3,"2021-03-21 00:50:27"
110,4,36,"2021-03-21 00:50:27"
6,0,20,"2021-03-21 00:50:27"
12,8,12,"2021-03-21 00:50:27"
13,10,20,"2021-03-21 00:50:27"
89,8,32,"2021-03-21 00:50:27"
84,22,8,"2021-03-21 00:50:27"
78,25,15,"2021-03-21 00:50:27"
79,13,14,"2021-03-21 00:50:27"
85,29,6,"2021-03-21 00:50:27"
86,2,36,"2021-03-21 00:50:27"
55,11,25,"2021-03-21 00:50:27"
29,23,6,"2021-03-21 00:50:27"
25,16,14,"2021-03-21 00:50:26"
22,1,19,"2021-03-21 00:50:26"
16,7,13,"2021-03-21 00:50:26"
17,5,15,"2021-03-21 00:50:26"
5,20,20,"2021-03-21 00:50:26"
38,14,26,"2021-03-21 00:50:26"
44,16,14,"2021-03-21 00:50:26"
42,19,11,"2021-03-21 00:50:26"
31,10,9,"2021-03-21 00:50:26"
32,3,27,"2021-03-21 00:50:26"
34,20,10,"2021-03-21 00:50:26"
102,0,40,"2021-03-21 00:50:26"
103,1,39,"2021-03-21 00:50:26"
104,14,26,"2021-03-21 00:50:26"
109,16,13,"2021-03-21 00:50:26"
116,15,15,"2021-03-21 00:50:26"
47,1,39,"2021-03-21 00:50:26"
56,13,27,"2021-03-21 00:50:26"
57,4,19,"2021-03-21 00:50:26"
82,6,16,"2021-03-21 00:50:26"
65,12,28,"2021-03-21 00:50:26"
74,15,15,"2021-03-21 00:50:25"
61,10,15,"2021-03-21 00:50:25"
98,0,40,"2021-03-21 00:50:25"
15,13,3,"2021-03-21 00:50:25"
28,4,26,"2021-03-21 00:50:25"
117,6,34,"2021-03-21 00:50:25"
45,11,19,"2021-03-21 00:50:25"
53,4,36,"2021-03-21 00:50:25"
4,14,6,"2021-03-21 00:50:24"
114,10,30,"2021-03-21 00:50:24"
106,18,22,"2021-03-21 00:50:23"
54,0,33,"2021-03-21 00:50:23"
83,22,18,"2021-03-21 00:46:57"
2,2,18,"2021-03-21 00:46:02"
73,22,8,"2021-03-21 00:45:23"
95,30,10,"2021-03-21 00:43:09"
111,20,20,"2021-03-21 00:43:06"
108,15,25,"2021-03-21 00:42:45"
36,9,31,"2021-03-21 00:40:31"
50,12,28,"2021-03-21 00:40:30"
59,5,15,"2021-03-21 00:40:30"
88,25,5,"2021-03-21 00:40:28"
37,1,29,"2021-03-21 00:40:26"
23,1,29,"2021-03-21 00:40:26"
58,12,28,"2021-03-21 00:40:25"
49,27,13,"2021-03-21 00:40:24"
63,7,28,"2021-03-21 00:40:24"
64,2,38,"2021-03-21 00:40:24"
66,7,33,"2021-03-21 00:40:24"
3,20,0,"2021-03-21 00:40:24"
99,1,29,"2021-03-21 00:40:24"
76,19,19,"2021-03-21 00:40:24"
87,11,27,"2021-03-21 00:40:23"
8,15,15,"2021-03-21 00:40:23"
9,5,19,"2021-03-21 00:40:23"
48,2,38,"2021-03-21 00:40:23"
52,0,32,"2021-03-21 00:40:23"
107,11,29,"2021-03-21 00:40:23"
113,10,30,"2021-03-21 00:40:23"
71,14,26,"2021-03-21 00:40:23"
67,13,27,"2021-03-21 00:40:23"
68,29,11,"2021-03-21 00:40:23"
75,32,8,"2021-03-21 00:40:23"
96,14,16,"2021-03-21 00:40:23"
101,15,15,"2021-03-21 00:40:23"
24,7,12,"2021-03-21 00:40:23"
18,10,20,"2021-03-21 00:40:23"
19,12,18,"2021-03-21 00:40:23"
30,0,20,"2021-03-21 00:40:23"
27,0,20,"2021-03-21 00:40:23"
26,13,7,"2021-03-21 00:40:23"
21,1,29,"2021-03-21 00:40:22"
112,13,17,"2021-03-21 00:40:22"
110,4,36,"2021-03-21 00:40:22"
10,16,0,"2021-03-21 00:40:22"
7,0,29,"2021-03-21 00:40:22"
11,12,18,"2021-03-21 00:40:22"
77,4,25,"2021-03-21 00:40:22"
80,21,19,"2021-03-21 00:40:22"
90,19,21,"2021-03-21 00:40:22"
85,29,6,"2021-03-21 00:40:22"
51,2,38,"2021-03-21 00:40:22"
97,27,13,"2021-03-21 00:40:22"
91,16,14,"2021-03-21 00:40:22"
92,22,18,"2021-03-21 00:40:22"
100,25,0,"2021-03-21 00:40:22"
43,23,7,"2021-03-21 00:40:22"
41,11,9,"2021-03-21 00:40:22"
72,8,23,"2021-03-21 00:40:22"
73,21,9,"2021-03-21 00:40:22"
62,3,37,"2021-03-21 00:40:22"
69,28,12,"2021-03-21 00:40:22"
86,2,36,"2021-03-21 00:40:21"
82,6,16,"2021-03-21 00:40:21"
89,8,32,"2021-03-21 00:40:21"
84,22,8,"2021-03-21 00:40:21"
109,16,13,"2021-03-21 00:40:21"
115,27,3,"2021-03-21 00:40:21"
111,18,22,"2021-03-21 00:40:21"
105,8,28,"2021-03-21 00:40:21"
29,23,6,"2021-03-21 00:40:21"
12,8,12,"2021-03-21 00:40:21"
13,10,20,"2021-03-21 00:40:21"
6,0,20,"2021-03-21 00:40:21"
40,4,17,"2021-03-21 00:40:21"
31,10,9,"2021-03-21 00:40:21"
42,19,11,"2021-03-21 00:40:21"
55,11,25,"2021-03-21 00:40:21"
47,1,39,"2021-03-21 00:40:21"
102,0,40,"2021-03-21 00:40:21"
93,11,29,"2021-03-21 00:40:21"
94,2,38,"2021-03-21 00:40:21"
103,1,39,"2021-03-21 00:40:20"
104,14,26,"2021-03-21 00:40:20"
16,7,13,"2021-03-21 00:40:20"
22,1,19,"2021-03-21 00:40:20"
25,16,14,"2021-03-21 00:40:20"
78,25,15,"2021-03-21 00:40:20"
79,13,14,"2021-03-21 00:40:20"
65,12,28,"2021-03-21 00:40:20"
74,15,15,"2021-03-21 00:40:20"
116,15,15,"2021-03-21 00:40:20"
45,11,19,"2021-03-21 00:40:20"
53,4,36,"2021-03-21 00:40:20"
56,13,27,"2021-03-21 00:40:20"
57,4,19,"2021-03-21 00:40:20"
5,20,20,"2021-03-21 00:40:20"
33,16,7,"2021-03-21 00:40:20"
34,20,10,"2021-03-21 00:40:20"
39,3,17,"2021-03-21 00:40:20"
32,3,27,"2021-03-21 00:40:20"
44,16,14,"2021-03-21 00:40:20"
38,14,26,"2021-03-21 00:40:19"
61,10,15,"2021-03-21 00:40:19"
28,4,26,"2021-03-21 00:40:19"
17,5,15,"2021-03-21 00:40:19"
98,0,40,"2021-03-21 00:40:19"
15,13,3,"2021-03-21 00:40:19"
117,6,34,"2021-03-21 00:40:19"
114,10,30,"2021-03-21 00:40:18"
54,0,33,"2021-03-21 00:40:18"
106,18,22,"2021-03-21 00:40:17"
4,14,6,"2021-03-21 00:40:17"
83,22,18,"2021-03-21 00:36:51"
2,2,18,"2021-03-21 00:35:55"
95,30,10,"2021-03-21 00:33:03"
108,15,25,"2021-03-21 00:32:39"
36,9,31,"2021-03-21 00:30:25"
59,5,15,"2021-03-21 00:30:24"
50,12,28,"2021-03-21 00:30:24"
88,25,5,"2021-03-21 00:30:23"
23,1,29,"2021-03-21 00:30:20"
58,12,28,"2021-03-21 00:30:19"
37,1,29,"2021-03-21 00:30:19"
76,19,19,"2021-03-21 00:30:18"
2,0,20,"2021-03-21 00:30:18"
112,13,17,"2021-03-21 00:30:17"
66,7,33,"2021-03-21 00:30:17"
75,32,8,"2021-03-21 00:30:17"
63,7,28,"2021-03-21 00:30:17"
64,2,38,"2021-03-21 00:30:17"
18,10,20,"2021-03-21 00:30:17"
26,13,7,"2021-03-21 00:30:17"
48,2,38,"2021-03-21 00:30:17"
49,27,13,"2021-03-21 00:30:17"
96,14,16,"2021-03-21 00:30:17"
99,1,29,"2021-03-21 00:30:17"
93,11,29,"2021-03-21 00:30:16"
94,2,38,"2021-03-21 00:30:16"
91,16,14,"2021-03-21 00:30:16"
101,15,15,"2021-03-21 00:30:16"
102,0,40,"2021-03-21 00:30:16"
62,3,37,"2021-03-21 00:30:16"
72,8,23,"2021-03-21 00:30:16"
73,21,9,"2021-03-21 00:30:16"
69,28,12,"2021-03-21 00:30:16"
67,13,27,"2021-03-21 00:30:16"
68,29,11,"2021-03-21 00:30:16"
3,20,0,"2021-03-21 00:30:16"
9,5,19,"2021-03-21 00:30:16"
10,16,0,"2021-03-21 00:30:16"
11,12,18,"2021-03-21 00:30:16"
12,8,12,"2021-03-21 00:30:16"
13,10,20,"2021-03-21 00:30:16"
8,15,15,"2021-03-21 00:30:16"
43,23,7,"2021-03-21 00:30:16"
41,11,9,"2021-03-21 00:30:16"
110,4,36,"2021-03-21 00:30:16"
107,11,29,"2021-03-21 00:30:16"
113,10,30,"2021-03-21 00:30:16"
52,0,32,"2021-03-21 00:30:16"
87,11,27,"2021-03-21 00:30:16"
24,7,12,"2021-03-21 00:30:16"
29,23,6,"2021-03-21 00:30:16"
30,0,20,"2021-03-21 00:30:16"
19,12,18,"2021-03-21 00:30:16"
27,0,20,"2021-03-21 00:30:16"
16,7,13,"2021-03-21 00:30:15"
21,1,29,"2021-03-21 00:30:15"
22,1,19,"2021-03-21 00:30:15"
42,19,11,"2021-03-21 00:30:15"
44,16,14,"2021-03-21 00:30:15"
32,3,27,"2021-03-21 00:30:15"
71,14,26,"2021-03-21 00:30:15"
65,12,28,"2021-03-21 00:30:15"
100,25,0,"2021-03-21 00:30:15"
92,22,18,"2021-03-21 00:30:15"
97,27,13,"2021-03-21 00:30:15"
7,0,29,"2021-03-21 00:30:15"
6,0,20,"2021-03-21 00:30:15"
77,4,25,"2021-03-21 00:30:15"
85,29,6,"2021-03-21 00:30:15"
86,2,36,"2021-03-21 00:30:15"
83,20,20,"2021-03-21 00:30:15"
89,8,32,"2021-03-21 00:30:15"
90,19,21,"2021-03-21 00:30:15"
80,21,19,"2021-03-21 00:30:15"
82,6,16,"2021-03-21 00:30:15"
111,18,22,"2021-03-21 00:30:15"
105,8,28,"2021-03-21 00:30:15"
115,27,3,"2021-03-21 00:30:15"
51,2,38,"2021-03-21 00:30:15"
47,1,39,"2021-03-21 00:30:15"
55,11,25,"2021-03-21 00:30:15"
57,4,19,"2021-03-21 00:30:15"
56,13,27,"2021-03-21 00:30:14"
53,4,36,"2021-03-21 00:30:14"
98,0,40,"2021-03-21 00:30:14"
103,1,39,"2021-03-21 00:30:14"
104,14,26,"2021-03-21 00:30:14"
95,28,12,"2021-03-21 00:30:14"
31,10,9,"2021-03-21 00:30:14"
40,4,17,"2021-03-21 00:30:14"
33,16,7,"2021-03-21 00:30:14"
34,20,10,"2021-03-21 00:30:14"
39,3,17,"2021-03-21 00:30:14"
28,4,26,"2021-03-21 00:30:14"
25,16,14,"2021-03-21 00:30:14"
74,15,15,"2021-03-21 00:30:14"
116,15,15,"2021-03-21 00:30:14"
109,16,13,"2021-03-21 00:30:14"
5,20,20,"2021-03-21 00:30:14"
78,25,15,"2021-03-21 00:30:14"
79,13,14,"2021-03-21 00:30:14"
84,22,8,"2021-03-21 00:30:14"
17,5,15,"2021-03-21 00:30:13"
45,11,19,"2021-03-21 00:30:13"
38,14,26,"2021-03-21 00:30:13"
15,13,3,"2021-03-21 00:30:13"
61,10,15,"2021-03-21 00:30:13"
117,6,34,"2021-03-21 00:30:13"
114,10,30,"2021-03-21 00:30:12"
54,0,33,"2021-03-21 00:30:12"
106,18,22,"2021-03-21 00:30:11"
4,14,6,"2021-03-21 00:30:11"
39,3,17,"2021-03-21 00:25:36"
75,32,8,"2021-03-21 00:25:17"
11,12,18,"2021-03-21 00:25:13"
112,13,17,"2021-03-21 00:25:09"
41,11,9,"2021-03-21 00:25:03"
110,4,36,"2021-03-21 00:24:58"
56,13,27,"2021-03-21 00:24:55"
19,12,18,"2021-03-21 00:24:55"
8,15,15,"2021-03-21 00:24:53"
115,26,4,"2021-03-21 00:24:51"
52,0,32,"2021-03-21 00:24:43"
61,10,15,"2021-03-21 00:24:31"
107,11,29,"2021-03-21 00:24:28"
16,7,13,"2021-03-21 00:24:25"
91,16,14,"2021-03-21 00:24:21"
87,11,27,"2021-03-21 00:24:18"
77,4,25,"2021-03-21 00:24:01"
21,1,29,"2021-03-21 00:23:58"
37,1,29,"2021-03-21 00:23:37"
32,3,27,"2021-03-21 00:23:21"
12,8,12,"2021-03-21 00:23:10"
78,25,15,"2021-03-21 00:23:05"
7,0,29,"2021-03-21 00:22:54"
99,1,29,"2021-03-21 00:22:54"
6,0,20,"2021-03-21 00:22:49"
96,14,16,"2021-03-21 00:22:40"
42,19,11,"2021-03-21 00:22:40"
113,10,30,"2021-03-21 00:22:38"
108,15,25,"2021-03-21 00:22:32"
15,13,3,"2021-03-21 00:22:24"
74,15,15,"2021-03-21 00:22:21"
55,11,25,"2021-03-21 00:22:20"
65,12,28,"2021-03-21 00:22:17"
109,16,13,"2021-03-21 00:22:16"
104,14,26,"2021-03-21 00:22:12"
5,20,20,"2021-03-21 00:22:09"
51,2,38,"2021-03-21 00:22:00"
23,1,29,"2021-03-21 00:21:55"
116,15,15,"2021-03-21 00:21:53"
47,1,39,"2021-03-21 00:21:50"
92,22,18,"2021-03-21 00:21:48"
103,1,39,"2021-03-21 00:21:43"
34,20,10,"2021-03-21 00:21:43"
4,14,6,"2021-03-21 00:21:43"
114,10,30,"2021-03-21 00:21:42"
106,18,22,"2021-03-21 00:21:41"
17,5,15,"2021-03-21 00:21:41"
22,1,19,"2021-03-21 00:21:38"
31,10,9,"2021-03-21 00:21:38"
29,23,6,"2021-03-21 00:21:28"
18,10,20,"2021-03-21 00:21:27"
59,5,15,"2021-03-21 00:21:26"
25,16,14,"2021-03-21 00:21:25"
105,8,28,"2021-03-21 00:21:20"
53,4,36,"2021-03-21 00:21:18"
57,4,19,"2021-03-21 00:21:00"
93,11,29,"2021-03-21 00:20:47"
94,2,38,"2021-03-21 00:20:45"
102,0,40,"2021-03-21 00:20:36"
58,12,28,"2021-03-21 00:20:31"
82,6,16,"2021-03-21 00:20:27"
100,25,0,"2021-03-21 00:20:22"
92,21,19,"2021-03-21 00:20:22"
3,20,0,"2021-03-21 00:20:16"
36,9,31,"2021-03-21 00:20:12"
95,28,12,"2021-03-21 00:20:05"
89,8,32,"2021-03-21 00:19:59"
13,10,20,"2021-03-21 00:19:51"
33,16,7,"2021-03-21 00:19:45"
84,22,8,"2021-03-21 00:19:35"
26,13,7,"2021-03-21 00:19:32"
24,7,12,"2021-03-21 00:19:16"
90,19,21,"2021-03-21 00:19:16"
72,7,24,"2021-03-21 00:18:50"
64,2,38,"2021-03-21 00:18:44"
79,13,14,"2021-03-21 00:18:42"
88,25,5,"2021-03-21 00:18:41"
44,16,14,"2021-03-21 00:18:38"
69,28,12,"2021-03-21 00:18:33"
76,19,19,"2021-03-21 00:18:25"
30,0,20,"2021-03-21 00:18:24"
43,23,7,"2021-03-21 00:18:21"
10,14,2,"2021-03-21 00:18:19"
9,5,19,"2021-03-21 00:18:15"
49,27,13,"2021-03-21 00:18:15"
38,14,26,"2021-03-21 00:18:05"
73,21,9,"2021-03-21 00:18:04"
19,13,17,"2021-03-21 00:17:53"
54,0,33,"2021-03-21 00:17:49"
50,11,29,"2021-03-21 00:17:45"
71,16,24,"2021-03-21 00:17:44"
40,4,17,"2021-03-21 00:17:41"
48,2,38,"2021-03-21 00:17:22"
68,29,11,"2021-03-21 00:17:09"
83,20,20,"2021-03-21 00:17:08"
85,29,6,"2021-03-21 00:17:02"
2,0,20,"2021-03-21 00:16:47"
101,17,13,"2021-03-21 00:16:34"
67,13,27,"2021-03-21 00:16:33"
28,4,26,"2021-03-21 00:16:25"
45,11,19,"2021-03-21 00:16:12"
110,3,37,"2021-03-21 00:16:09"
117,6,34,"2021-03-21 00:16:05"
27,0,20,"2021-03-21 00:15:58"
98,0,40,"2021-03-21 00:15:53"
63,8,27,"2021-03-21 00:15:53"
86,2,36,"2021-03-21 00:15:48"
80,21,19,"2021-03-21 00:15:41"
62,3,37,"2021-03-21 00:15:40"
97,27,13,"2021-03-21 00:15:40"
66,7,33,"2021-03-21 00:15:39"
111,18,22,"2021-03-21 00:15:38"
39,3,17,"2021-03-21 00:15:30"
42,21,9,"2021-03-21 00:15:27"
75,32,8,"2021-03-21 00:15:11"
11,12,18,"2021-03-21 00:15:07"
112,13,17,"2021-03-21 00:15:03"
41,11,9,"2021-03-21 00:14:57"
56,13,27,"2021-03-21 00:14:49"
8,15,15,"2021-03-21 00:14:47"
115,26,4,"2021-03-21 00:14:45"
95,29,11,"2021-03-21 00:14:41"
52,0,32,"2021-03-21 00:14:37"
61,10,15,"2021-03-21 00:14:25"
107,11,29,"2021-03-21 00:14:22"
16,7,13,"2021-03-21 00:14:19"
91,16,14,"2021-03-21 00:14:15"
87,11,27,"2021-03-21 00:14:13"
77,4,25,"2021-03-21 00:13:55"
21,1,29,"2021-03-21 00:13:52"
37,1,29,"2021-03-21 00:13:31"
32,3,27,"2021-03-21 00:13:15"
12,8,12,"2021-03-21 00:13:04"
78,25,15,"2021-03-21 00:12:59"
99,1,29,"2021-03-21 00:12:48"
34,19,11,"2021-03-21 00:12:48"
7,0,29,"2021-03-21 00:12:47"
6,0,20,"2021-03-21 00:12:43"
88,23,7,"2021-03-21 00:12:39"
96,14,16,"2021-03-21 00:12:35"
113,10,30,"2021-03-21 00:12:31"
108,15,25,"2021-03-21 00:12:26"
15,13,3,"2021-03-21 00:12:18"
74,15,15,"2021-03-21 00:12:16"
55,11,25,"2021-03-21 00:12:14"
65,12,28,"2021-03-21 00:12:11"
109,16,13,"2021-03-21 00:12:10"
104,14,26,"2021-03-21 00:12:05"
5,20,20,"2021-03-21 00:12:04"
51,2,38,"2021-03-21 00:11:54"
100,24,1,"2021-03-21 00:11:53"
23,1,29,"2021-03-21 00:11:48"
116,15,15,"2021-03-21 00:11:47"
47,1,39,"2021-03-21 00:11:45"
4,14,6,"2021-03-21 00:11:37"
103,1,39,"2021-03-21 00:11:36"
114,10,30,"2021-03-21 00:11:35"
106,18,22,"2021-03-21 00:11:35"
17,5,15,"2021-03-21 00:11:34"
22,1,19,"2021-03-21 00:11:32"
31,10,9,"2021-03-21 00:11:32"
24,4,16,"2021-03-21 00:11:23"
29,23,6,"2021-03-21 00:11:22"
18,10,20,"2021-03-21 00:11:21"
59,5,15,"2021-03-21 00:11:20"
25,16,14,"2021-03-21 00:11:19"
105,8,28,"2021-03-21 00:11:14"
53,4,36,"2021-03-21 00:11:12"
57,4,19,"2021-03-21 00:10:55"
93,11,29,"2021-03-21 00:10:41"
94,2,38,"2021-03-21 00:10:39"
102,0,40,"2021-03-21 00:10:30"
58,12,28,"2021-03-21 00:10:26"
82,6,16,"2021-03-21 00:10:21"
92,21,19,"2021-03-21 00:10:16"
3,20,0,"2021-03-21 00:10:10"
36,9,31,"2021-03-21 00:10:05"
89,8,32,"2021-03-21 00:09:53"
13,10,20,"2021-03-21 00:09:45"
33,16,7,"2021-03-21 00:09:39"
84,22,8,"2021-03-21 00:09:29"
26,13,7,"2021-03-21 00:09:26"
90,19,21,"2021-03-21 00:09:10"
72,7,24,"2021-03-21 00:08:43"
64,2,38,"2021-03-21 00:08:38"
69,28,12,"2021-03-21 00:08:27"
76,19,19,"2021-03-21 00:08:18"
30,0,20,"2021-03-21 00:08:18"
43,23,7,"2021-03-21 00:08:15"
10,14,2,"2021-03-21 00:08:13"
49,27,13,"2021-03-21 00:08:09"
9,5,19,"2021-03-21 00:08:08"
38,14,26,"2021-03-21 00:07:59"
73,21,9,"2021-03-21 00:07:58"
19,13,17,"2021-03-21 00:07:47"
54,0,33,"2021-03-21 00:07:43"
50,11,29,"2021-03-21 00:07:39"
71,16,24,"2021-03-21 00:07:37"
40,4,17,"2021-03-21 00:07:35"
29,22,7,"2021-03-21 00:07:24"
48,2,38,"2021-03-21 00:07:16"
79,11,16,"2021-03-21 00:07:12"
44,17,13,"2021-03-21 00:07:08"
68,29,11,"2021-03-21 00:07:03"
83,20,20,"2021-03-21 00:07:02"
85,29,6,"2021-03-21 00:06:56"
2,0,20,"2021-03-21 00:06:40"
101,17,13,"2021-03-21 00:06:28"
67,15,25,"2021-03-21 00:06:20"
28,4,26,"2021-03-21 00:06:19"
45,11,19,"2021-03-21 00:06:06"
110,3,37,"2021-03-21 00:06:03"
117,6,34,"2021-03-21 00:06:00"
27,0,20,"2021-03-21 00:05:52"
63,8,27,"2021-03-21 00:05:47"
98,0,40,"2021-03-21 00:05:46"
86,2,36,"2021-03-21 00:05:42"
80,21,19,"2021-03-21 00:05:35"
97,27,13,"2021-03-21 00:05:34"
62,3,37,"2021-03-21 00:05:34"
66,7,33,"2021-03-21 00:05:33"
111,18,22,"2021-03-21 00:05:32"
19,14,16,"2021-03-21 00:05:30"
39,3,17,"2021-03-21 00:05:24"
42,21,9,"2021-03-21 00:05:22"
75,32,8,"2021-03-21 00:05:05"
11,12,18,"2021-03-21 00:05:01"
41,11,9,"2021-03-21 00:04:50"
56,13,27,"2021-03-21 00:04:43"
8,15,15,"2021-03-21 00:04:41"
115,26,4,"2021-03-21 00:04:39"
95,29,11,"2021-03-21 00:04:35"
52,0,32,"2021-03-21 00:04:31"
61,10,15,"2021-03-21 00:04:20"
16,7,13,"2021-03-21 00:04:13"
91,17,13,"2021-03-21 00:04:07"
87,11,27,"2021-03-21 00:04:07"
107,10,30,"2021-03-21 00:04:03"
77,4,25,"2021-03-21 00:03:49"
21,1,29,"2021-03-21 00:03:46"
37,1,29,"2021-03-21 00:03:25"
5,18,22,"2021-03-21 00:03:10"
32,3,27,"2021-03-21 00:03:09"
12,8,12,"2021-03-21 00:02:59"
78,25,15,"2021-03-21 00:02:52"
34,19,11,"2021-03-21 00:02:42"
99,1,29,"2021-03-21 00:02:42"
7,0,29,"2021-03-21 00:02:41"
6,0,20,"2021-03-21 00:02:37"
88,23,7,"2021-03-21 00:02:33"
112,15,15,"2021-03-21 00:02:33"
96,14,16,"2021-03-21 00:02:29"
113,10,30,"2021-03-21 00:02:25"
48,3,37,"2021-03-21 00:02:17"
15,13,3,"2021-03-21 00:02:12"
74,15,15,"2021-03-21 00:02:10"
55,11,25,"2021-03-21 00:02:08"
65,12,28,"2021-03-21 00:02:05"
109,16,13,"2021-03-21 00:02:04"
104,14,26,"2021-03-21 00:01:59"
100,24,1,"2021-03-21 00:01:48"
51,2,38,"2021-03-21 00:01:48"
23,1,29,"2021-03-21 00:01:42"
116,15,15,"2021-03-21 00:01:40"
47,1,39,"2021-03-21 00:01:39"
43,22,8,"2021-03-21 00:01:34"
38,16,24,"2021-03-21 00:01:31"
103,1,39,"2021-03-21 00:01:31"
4,14,6,"2021-03-21 00:01:30"
114,10,30,"2021-03-21 00:01:29"
106,18,22,"2021-03-21 00:01:29"
17,5,15,"2021-03-21 00:01:28"
22,1,19,"2021-03-21 00:01:26"
31,10,9,"2021-03-21 00:01:26"
24,4,16,"2021-03-21 00:01:17"
18,10,20,"2021-03-21 00:01:14"
59,5,15,"2021-03-21 00:01:14"
25,16,14,"2021-03-21 00:01:13"
105,8,28,"2021-03-21 00:01:08"
108,16,24,"2021-03-21 00:01:07"
53,4,36,"2021-03-21 00:01:06"
57,4,19,"2021-03-21 00:00:48"
4,14,6,"2021-03-21 00:00:38"
106,18,22,"2021-03-21 00:00:37"
114,10,30,"2021-03-21 00:00:37"
17,5,15,"2021-03-21 00:00:36"
22,1,19,"2021-03-21 00:00:36"
31,10,9,"2021-03-21 00:00:36"
38,16,24,"2021-03-21 00:00:36"
93,11,29,"2021-03-21 00:00:35"
94,2,38,"2021-03-21 00:00:33"
103,1,39,"2021-03-21 00:00:29"
102,0,40,"2021-03-21 00:00:24"
58,12,28,"2021-03-21 00:00:20"
82,6,16,"2021-03-21 00:00:15"
72,6,25,"2021-03-21 00:00:09"
92,21,19,"2021-03-21 00:00:09"
3,20,0,"2021-03-21 00:00:04"
36,9,31,"2021-03-21 00:00:00"
108,16,24,"2021-03-20 23:59:58"
89,8,32,"2021-03-20 23:59:47"
13,10,20,"2021-03-20 23:59:40"
33,16,7,"2021-03-20 23:59:33"
26,13,7,"2021-03-20 23:59:20"
90,19,21,"2021-03-20 23:59:04"
69,27,13,"2021-03-20 23:58:50"
64,2,38,"2021-03-20 23:58:32"
45,12,18,"2021-03-20 23:58:17"
76,19,19,"2021-03-20 23:58:12"
30,0,20,"2021-03-20 23:58:11"
10,14,2,"2021-03-20 23:58:07"
49,27,13,"2021-03-20 23:58:03"
9,5,19,"2021-03-20 23:58:02"
84,23,7,"2021-03-20 23:57:58"
73,21,9,"2021-03-20 23:57:52"
54,0,33,"2021-03-20 23:57:37"
71,16,24,"2021-03-20 23:57:31"
40,4,17,"2021-03-20 23:57:29"
29,22,7,"2021-03-20 23:57:18"
23,2,28,"2021-03-20 23:57:14"
79,11,16,"2021-03-20 23:57:05"
44,17,13,"2021-03-20 23:57:02"
50,10,30,"2021-03-20 23:57:00"
68,29,11,"2021-03-20 23:56:57"
83,20,20,"2021-03-20 23:56:56"
85,29,6,"2021-03-20 23:56:50"
104,14,26,"2021-03-20 23:56:36"
