number,available_bikes,available_bikes_stands,intervals,description,temp,temp_min,temp_max,humidity,Day,Bikes_available
27,0,20,2021-03-20 19:15:00,scattered clouds,10,8,11,81,Saturday,0
98,0,40,2021-03-20 19:15:00,scattered clouds,10,8,11,81,Saturday,0
59,9,11,2021-03-20 19:15:00,scattered clouds,10,8,11,81,Saturday,9
47,3,37,2021-03-20 19:15:00,scattered clouds,10,8,11,81,Saturday,3
51,0,40,2021-03-20 19:15:00,scattered clouds,10,8,11,81,Saturday,0
48,6,34,2021-03-20 19:15:00,scattered clouds,10,8,11,81,Saturday,6
47,3,37,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,3
48,6,34,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,6
51,0,40,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,0
98,0,40,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,0
64,2,38,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
106,16,24,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,16
41,11,9,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
67,15,25,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,15
27,0,20,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,0
40,2,19,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
100,25,0,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,25
15,14,2,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,14
83,15,25,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,15
10,12,4,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,12
26,12,8,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,12
109,13,16,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,13
56,11,29,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
31,10,10,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,10
111,18,22,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,18
61,9,16,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,9
42,19,11,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,19
33,17,6,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,17
79,10,17,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,10
91,20,10,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,20
114,7,33,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,7
113,9,31,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,9
37,3,27,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,3
80,20,20,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,20
105,8,28,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,8
89,9,31,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,9
24,2,18,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
102,0,40,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,0
59,8,12,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,8
29,22,7,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,22
50,13,27,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,13
52,0,32,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,0
28,6,24,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,6
82,3,19,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,3
90,18,22,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,18
74,13,17,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,13
97,24,16,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,24
75,26,14,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,26
71,17,23,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,17
12,10,10,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,10
92,22,18,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,22
57,6,17,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,6
45,11,19,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
77,0,29,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,0
19,20,10,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,20
7,2,27,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
16,8,12,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,8
49,24,16,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,24
63,9,26,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,9
31,9,11,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,9
59,6,14,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,6
29,21,8,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,21
112,17,13,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,17
95,24,16,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,24
2,0,20,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,0
38,12,28,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,12
68,29,11,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,29
13,10,20,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,10
15,13,3,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,13
108,11,29,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
21,1,29,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,1
83,16,24,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,16
22,1,19,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,1
9,2,22,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
19,18,12,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,18
73,16,14,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,16
66,8,32,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,8
4,12,8,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,12
110,6,34,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,6
44,20,10,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,20
11,11,19,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
3,20,0,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,20
54,0,33,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,0
56,10,30,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,10
23,4,26,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,4
32,6,24,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,6
17,6,14,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,6
6,0,20,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,0
72,11,20,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
76,17,21,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,17
42,21,9,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,21
103,2,38,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
62,4,36,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,4
85,25,10,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,25
87,11,27,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
28,7,23,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,7
96,17,13,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,17
37,2,28,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
74,9,21,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,9
86,0,38,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,0
114,6,34,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,6
107,9,31,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,9
117,7,33,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,7
116,16,14,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,16
21,2,28,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
22,2,18,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
97,23,17,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,23
112,18,12,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,18
39,2,18,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
8,17,13,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,17
77,1,28,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,1
5,19,21,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,19
69,19,21,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,19
10,11,5,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
56,8,32,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,8
115,23,7,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,23
88,23,7,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,23
42,20,10,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,20
84,20,10,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,20
43,26,4,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,26
36,8,32,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,8
45,12,18,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,12
30,1,19,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,1
34,23,7,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,23
65,11,29,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
90,17,23,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,17
55,11,25,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
12,9,11,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,9
53,5,35,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,5
78,16,24,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,16
99,2,28,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
18,13,17,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,13
39,1,19,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,1
25,15,15,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,15
104,13,27,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,13
86,2,36,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
29,23,6,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,23
93,11,29,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,11
87,12,26,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,12
58,17,23,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,17
5,17,23,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,17
19,17,13,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,17
75,25,12,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,25
101,18,12,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,18
94,2,38,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,2
50,12,28,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,12
103,1,39,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,1
69,23,17,2021-03-20 19:30:00,broken clouds,10,9,11,76,Saturday,23
95,24,16,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,24
89,8,32,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,8
73,16,14,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,16
78,17,23,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,17
13,10,20,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,10
15,13,3,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,13
38,12,28,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,12
22,1,19,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,1
36,9,31,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,9
21,1,29,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,1
77,0,29,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
2,1,19,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,1
58,17,23,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,17
61,10,15,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,10
17,8,12,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,8
83,18,22,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,18
94,2,38,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,2
101,19,11,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,19
29,21,8,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,21
37,2,28,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,2
59,6,14,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,6
42,21,9,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,21
93,11,29,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,11
32,4,26,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,4
64,2,38,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,2
103,2,38,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,2
107,9,31,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,9
85,25,10,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,25
28,6,24,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,6
74,9,21,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,9
86,0,38,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
66,8,32,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,8
4,12,8,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,12
7,2,27,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,2
18,14,16,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,14
16,8,12,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,8
63,9,26,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,9
31,9,11,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,9
9,3,21,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,3
111,16,24,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,16
87,10,28,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,10
67,13,27,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,13
108,12,28,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,12
117,7,33,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,7
25,15,15,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,15
90,18,22,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,18
45,12,18,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,12
62,2,38,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,2
75,27,13,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,27
24,2,18,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,2
102,0,40,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
29,20,9,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,20
52,0,32,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
68,32,8,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,32
82,3,19,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,3
19,21,9,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,21
69,23,17,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,23
110,7,33,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,7
76,17,21,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,17
113,8,32,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,8
57,4,19,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,4
99,2,28,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,2
49,27,13,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,27
80,24,16,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,24
34,24,6,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,24
104,13,27,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,13
115,23,7,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,23
88,23,7,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,23
84,20,10,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,20
43,26,4,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,26
68,31,9,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,31
19,19,11,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,19
116,17,13,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,17
5,16,24,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,16
50,11,29,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,11
69,22,18,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,22
65,11,29,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,11
8,18,12,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,18
55,11,25,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,11
109,12,17,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,12
53,5,35,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,5
72,11,20,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,11
54,0,33,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
23,4,26,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,4
10,13,3,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,13
78,16,24,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,16
18,13,17,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,13
49,26,14,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,26
39,0,20,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
113,9,31,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,9
101,18,12,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,18
58,18,22,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,18
30,1,19,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,1
6,0,20,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
111,17,23,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,17
80,21,19,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,21
91,21,9,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,21
36,8,32,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,8
89,9,31,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,9
34,23,7,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,23
98,0,40,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
10,14,2,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,14
51,0,40,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
48,6,34,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,6
30,0,20,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
40,2,19,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,2
114,7,33,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,7
105,10,26,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,10
26,12,8,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,12
79,11,16,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,11
100,25,0,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,25
62,3,37,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,3
44,20,10,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,20
3,20,0,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,20
11,11,19,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,11
56,10,30,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,10
27,0,20,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,0
90,17,23,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,17
106,16,24,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,16
68,30,10,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,30
75,26,14,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,26
97,24,16,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,24
96,16,14,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,16
92,22,18,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,22
57,6,17,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,6
71,17,23,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,17
33,17,6,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,17
61,9,16,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,9
112,16,14,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,16
47,3,37,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,3
91,20,10,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,20
12,11,9,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,11
41,11,9,2021-03-20 19:45:00,broken clouds,10,9,11,76,Saturday,11
92,22,18,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,22
71,17,23,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,17
17,7,13,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,7
56,11,29,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,11
69,22,18,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,22
95,23,15,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,23
97,22,18,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,22
51,2,38,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,2
16,9,11,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,9
63,8,27,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,8
47,3,37,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,3
91,20,10,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,20
44,19,11,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,19
96,15,15,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,15
12,11,9,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,11
106,16,24,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,16
98,0,40,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,0
27,0,20,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,0
68,32,8,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,32
112,16,14,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,16
52,0,32,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,0
65,11,29,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,11
29,20,9,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,20
10,14,2,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,14
5,16,24,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,16
50,11,29,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,11
55,11,25,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,11
109,12,17,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,12
53,5,35,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,5
99,2,28,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,2
113,8,32,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,8
87,10,28,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,10
108,12,28,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,12
25,15,15,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,15
117,7,33,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,7
90,18,22,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,18
82,2,20,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,2
62,2,38,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,2
75,27,13,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,27
24,2,18,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,2
102,0,40,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,0
4,13,7,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,13
7,3,26,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,3
30,0,20,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,0
13,10,20,2021-03-20 20:00:00,broken clouds,10,9,11,76,Saturday,10
