number,available_bikes,available_bikes_stands,intervals,description,temp,temp_min,temp_max,humidity,Day,Stands_available
115,13,17,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,17
56,15,25,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,25
97,11,29,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,29
111,5,35,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,35
39,11,9,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,9
36,11,29,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,29
31,19,1,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,1
71,15,25,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,25
23,10,20,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,20
112,8,21,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,21
69,12,28,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,28
8,1,29,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,29
16,7,13,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,13
17,12,8,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,8
9,22,2,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,2
80,14,26,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,26
109,4,25,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,25
97,12,28,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,28
26,13,7,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,7
113,9,31,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,31
34,17,13,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,13
55,8,28,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,28
58,14,26,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,26
21,6,24,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,24
43,9,21,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,21
101,9,21,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,21
31,20,0,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,0
74,3,27,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,27
73,9,21,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,21
15,14,2,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,2
86,7,31,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,31
107,10,30,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,30
27,16,4,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,4
58,13,27,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,27
79,14,13,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,13
36,10,30,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,30
99,8,22,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,22
106,19,21,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,21
90,13,27,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,27
108,11,29,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,29
102,14,26,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,26
32,14,16,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,16
100,22,3,2021-03-19 16:00:00,few clouds,11,10,12,76,Friday,3
59,10,10,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
89,17,23,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,23
2,7,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
5,23,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,17
48,9,31,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,31
69,12,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,28
2,8,12,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
102,14,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,26
13,6,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,24
97,14,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,26
107,7,33,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,33
64,7,33,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,33
105,12,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,24
41,14,6,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,6
106,19,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,21
108,11,29,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,29
31,20,0,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,0
10,9,7,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
75,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,32
103,9,31,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,31
25,13,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,17
84,14,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
42,12,18,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,18
71,14,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,26
87,10,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,28
8,1,29,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,29
7,16,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
4,8,12,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
72,18,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
22,6,14,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
110,12,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,28
3,2,18,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,18
5,24,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
93,10,30,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,30
78,6,34,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,34
44,15,15,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
88,13,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,17
100,24,1,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,1
66,20,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,20
50,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,32
94,2,38,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,38
65,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,32
45,5,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,25
41,13,7,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
23,12,18,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,18
47,7,33,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,33
95,16,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,24
42,11,19,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,19
18,11,19,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,19
80,11,29,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,29
61,5,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,20
99,8,22,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,22
73,4,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,26
29,17,12,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
28,15,15,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
112,10,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,20
27,17,3,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,3
24,12,8,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
12,0,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,20
76,21,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,17
86,8,30,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,30
104,9,31,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,31
38,14,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,26
21,6,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,24
79,13,14,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
50,7,33,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,33
77,12,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,17
96,8,22,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,22
92,19,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,21
39,10,10,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
44,16,14,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
54,9,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,24
115,14,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
91,22,8,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
59,9,11,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,11
83,15,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,25
109,4,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,25
85,8,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,27
51,4,36,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,36
67,2,38,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,38
17,10,10,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
90,11,29,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,29
9,24,0,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,0
49,4,36,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,36
113,9,31,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,31
16,7,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
68,19,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,21
55,8,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,28
58,14,26,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,26
63,13,22,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,22
48,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,32
4,7,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
71,12,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,28
101,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,21
62,5,35,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,35
15,13,3,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,3
30,8,12,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
7,15,14,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
85,10,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,25
114,11,29,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,29
82,3,19,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,19
43,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,21
71,15,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,25
77,14,15,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
25,14,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
40,9,12,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,12
69,13,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,27
19,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,21
107,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,32
32,14,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
23,10,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,20
99,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,21
74,3,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,27
9,23,1,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,1
87,11,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,27
27,16,4,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,4
61,6,19,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,19
43,8,22,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,22
67,1,39,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,39
64,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,32
116,14,16,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,16
115,13,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,17
6,11,9,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,9
11,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,21
111,4,36,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,36
40,8,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
37,9,21,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,21
36,8,32,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,32
33,10,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
97,13,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,27
29,16,13,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,13
74,2,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,28
52,13,19,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,19
34,22,8,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,8
52,12,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,20
49,5,35,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,35
26,14,6,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,6
68,20,20,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,20
56,12,28,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,28
38,13,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,27
73,5,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,25
54,10,23,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,23
89,16,24,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,24
13,7,23,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,23
6,10,10,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,10
88,12,18,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,18
29,15,14,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,14
10,10,6,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,6
56,13,27,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,27
117,0,40,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,40
57,6,17,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,17
92,15,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,25
84,15,15,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,15
98,6,34,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,34
105,11,25,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,25
24,13,7,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,7
53,18,22,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,22
114,3,37,2021-03-19 16:15:00,few clouds,11,11,12,76,Friday,37
97,13,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,27
95,15,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,25
24,11,9,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
40,11,10,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
48,8,32,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,32
49,4,36,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,36
18,11,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,19
57,7,16,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,16
27,15,5,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,5
92,22,18,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,18
58,15,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,25
87,10,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,28
93,12,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,28
56,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,29
102,13,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,27
26,14,6,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,6
41,13,7,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
107,5,35,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,35
96,8,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,22
117,0,40,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,40
108,12,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,28
28,15,15,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
68,20,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
114,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,31
7,15,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
55,8,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,28
63,13,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,22
31,20,0,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,0
4,7,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
62,5,35,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,35
54,9,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,24
114,10,30,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,30
61,5,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
99,8,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,22
29,17,12,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,12
112,10,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
101,11,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,19
12,0,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
76,21,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
5,22,18,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,18
33,9,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
21,6,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,24
79,13,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
86,10,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,28
93,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,29
8,3,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,27
65,7,33,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,33
53,17,23,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,23
104,8,32,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,32
3,1,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,19
110,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,29
115,16,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
71,14,26,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,26
72,18,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
69,17,23,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,23
39,8,12,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,12
34,22,8,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
36,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,31
66,20,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
94,2,38,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,38
52,15,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
45,5,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,25
28,16,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
47,7,33,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,33
113,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,31
88,13,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
95,13,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,27
59,8,11,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
43,9,21,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,21
10,7,9,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
24,10,10,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
116,14,16,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,16
86,9,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,29
40,10,11,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
111,3,37,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,37
23,13,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
6,11,9,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,9
11,9,21,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,21
32,14,16,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,16
37,9,21,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,21
73,4,26,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,26
100,25,0,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,0
22,5,15,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
74,2,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,28
64,8,32,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,32
78,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,31
82,3,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,19
15,13,3,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,3
106,18,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,22
5,21,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,19
33,10,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
78,8,32,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,32
98,6,34,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,34
17,10,10,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
108,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,29
2,6,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
87,9,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,29
68,18,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,22
101,10,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
114,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,29
39,9,11,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,11
32,13,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
22,6,14,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,14
92,20,20,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,20
80,12,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,28
52,14,18,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,18
8,2,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,28
15,12,4,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,4
57,6,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
24,13,7,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
48,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,31
49,3,37,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,37
34,23,7,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,7
56,12,28,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,28
9,24,0,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,0
19,8,22,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,22
3,2,18,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,18
5,23,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
90,11,29,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,29
78,6,34,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,34
107,6,34,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,34
2,5,15,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
69,16,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,24
73,3,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,27
71,13,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,27
106,19,21,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,21
115,15,15,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,15
38,16,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,24
103,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,31
80,13,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,27
92,21,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,19
42,11,19,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,19
9,22,2,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,2
83,15,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,25
109,4,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,25
50,9,31,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,31
85,8,27,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,27
51,4,36,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,36
67,2,38,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,38
93,10,30,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,30
16,7,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
105,12,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,24
75,8,32,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,32
10,8,8,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,8
30,7,13,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,13
38,15,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,25
69,15,25,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,25
95,16,24,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,24
59,10,10,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,10
64,7,33,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,33
25,13,17,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,17
19,7,23,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,23
102,14,26,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,26
89,17,23,2021-03-19 16:30:00,few clouds,11,10,11,76,Friday,23
